"OBS"	"CAB_0"	"CAB_IN_0"	"CAB_KA_0"	"CAB_TR_0"	"CIT_0"	"COI_QEXC_AL_0"	"COI_QEXC_B_0"	"COI_QEXC_C0_0"	"COI_QEXC_C1_0"	"COI_QEXC_E_0"	"COI_QEXC_FBS_0"	"COI_QEXC_FON_0"	"COI_QEXC_L_0"	"CPI_0"	"CPI_AL_0"	"CPI_B_0"	"CPI_C0_0"	"CPI_C1_0"	"CPI_E_0"	"CPI_FBS_0"	"CPI_FON_0"	"CPI_T_0"	"CPIER_0"	"D4CPIER_0"	"D4CPIER_AVG_0"	"D4WXR_0"	"D4WXR_AVG_0"	"D4YER_0"	"DBT_BFG_0"	"DBT_KFD_0"	"DBT_OTH_0"	"DBTP_0"	"DBTPN_0"	"DBTT_0"	"DIV_0"	"DIVR_0"	"EER_0"	"EUR_0"	"EURUSD_0"	"EXC_0"	"EXC_AL_0"	"EXC_B_0"	"EXC_C_0"	"EXC_E_0"	"EXC_EM_0"	"EXC_F_0"	"EXC_FF_0"	"EXC_L_0"	"EXC_T_0"	"FDD_0"	"FERX_0"	"FK_ER_0"	"FOOD_0"	"FW0_0"	"FW_0"	"FWG_0"	"FWX_0"	"FWX_NSA_0"	"FX_NSA_0"	"FZ_0"	"FZ_E_0"	"FZ_F_0"	"FZ_O_0"	"FZ_R_0"	"GB_0"	"GBY_0"	"GBY_AVG_0"	"GC_0"	"GCD_0"	"GCR_0"	"GD_0"	"GE_0"	"GE_SER_0"	"GEA_0"	"GEAMT_0"	"GEFW_0"	"GEFWC_0"	"GEFWP_0"	"GEIC_0"	"GEIT_0"	"GEITR_0"	"GEIV_0"	"GEOTH_0"	"GESA_0"	"GESB_0"	"GESTK_0"	"GETRC_0"	"GETRK_0"	"GEWH_0"	"GEWH_DOM_0"	"GEWH_ROW_0"	"GR_0"	"GRBNK_0"	"GRFAC_0"	"GRSC_0"	"GRSC_FEP_0"	"GRSC_FGSP_0"	"GRSC_FP_0"	"GRSC_FP_SE_0"	"GRSC_FP_W_0"	"GRSC_FPFS_SE_0"	"GRSC_FPFS_W_0"	"GRSC_FRD_0"	"GRSC_FRD_O_0"	"GRSC_FRD_SE_0"	"GRSC_FRD_W_0"	"GRSC_FS_0"	"GRSC_FS_SE_0"	"GRSC_FS_W_0"	"GRSC_FUS_0"	"GRSC_FUS_SE_0"	"GRSC_FUS_W_0"	"GRSC_NFZ_0"	"GRSC_NFZ_P_0"	"GRSC_NFZ_SE_0"	"GRSC_NFZ_W_0"	"GRSC_OFE_0"	"GRSC_OFE_SE_0"	"GRSC_OFE_W_0"	"GRSLS_0"	"GRTRK_0"	"GRTRO_0"	"GRTXP_0"	"GRTXPO_0"	"GRTXPP_0"	"GRTXW_0"	"GRTXWO_0"	"GRWH_0"	"GS0_0"	"GS_0"	"GSR_0"	"HDI_0"	"HDIR_0"	"HESCE_0"	"HETX_0"	"HICP_0"	"HICPCORE_SA_0"	"HICPCORE_W_0"	"HICPEN_SA_0"	"HICPEN_W_0"	"HICPFOOD_SA_0"	"HICPFOOD_W_0"	"HRCE_0"	"HRGS_0"	"HROTH_0"	"HRSA_0"	"HRSB_0"	"HRSBA_0"	"HRWH_0"	"HS_0"	"IT_0"	"ITD_0"	"ITR_0"	"IV_0"	"IVR_0"	"KSR_0"	"LN_0"	"LNE_0"	"LNT_0"	"LNX_0"	"LNX_NSA_0"	"LPROD_0"	"LSL_0"	"LTN_AVG_0"	"MEIC_0"	"MEIT_0"	"MEITR_0"	"MI0_0"	"MT_0"	"MTD_0"	"MTR_0"	"NFA_0"	"NFN_0"	"PC_0"	"PCD_0"	"PCR_0"	"PDEBT_38A_0"	"PENF0_0"	"PIT_0"	"PIT_O_0"	"PIT_P_0"	"PIT_SE_0"	"PIT_W_0"	"PK_ER_0"	"PZ_E_0"	"PZ_F_0"	"PZ_R_0"	"QEXC_AL_0"	"QEXC_B_0"	"QEXC_C0_0"	"QEXC_C1_0"	"QEXC_E_0"	"QEXC_FBS_0"	"QEXC_FON_0"	"QEXC_L_0"	"QEXC_T_0"	"R_MEM_0"	"R_MEM_AVG_0"	"RE_CIT_0"	"RE_PIT_P_0"	"RE_PIT_W_0"	"RGE_SER_0"	"RUCC_0"	"RWAL_0"	"SER_CORR_0"	"SER_DIFF_S_0"	"SER_EXP_0"	"SER_EXP_S_0"	"SER_IND_0"	"STRQ_0"	"STRQC_0"	"TB_0"	"TBR_0"	"TFT_0"	"TXIMP_0"	"TXP_0"	"ULC_0"	"ULT_0"	"UN_0"	"UNREG_0"	"UNREG_NSA_0"	"UR_0"	"URREG_0"	"URREG_NSA_0"	"USD_0"	"VAT_0"	"VGEIC_0"	"VGEIT_0"	"VMEIC_0"	"VMEIT_0"	"VPC_0"	"VTTL_COV_0"	"W_0"	"WG_0"	"WH_0"	"WHR_0"	"WR_0"	"WRN_0"	"WX_0"	"WX_NSA_0"	"WXR_0"	"XT_0"	"XTD_0"	"XTR_0"	"YE_0"	"YED_0"	"YER_0"	"YER_DIS_0"	"YET_0"	"YF_0"	"YFD_0"	"YFR_0"	"YGA_0"	"YWD_0"	"YWR_0"	"YWT_0"
"2000Q1"	NA	NA	NA	NA	4585.258970101	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.06264900575678989	NA	NA	NA	280852.2788088371	NA	NA	3192.900000000002	3708.585225594693	4.5140581191122	4.0579	0.9865	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	348554.885225595	22589	NA	59.36189475	74330.60000000001	101236.394546185	19171.663191907	52606.0733288975	52544.008755	75133.008755	NA	NA	NA	NA	NA	-5243.5	-0.02893137908355367	-0.02443985340754848	32826.9	0.6343950743257351	51745.2	268939	77719.60000000001	NA	4026.023565283	4678.472850089	19171.663191907	4227.365384875	14976.819066242	12273.086629433	4444.36492407261	5162.17422862193	-418.3413587896098	225.38684	NA	NA	3869.411854789	3334.17084	1189.10988	NA	NA	NA	72476.10000000001	NA	NA	26064.1164511092	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7191.66311663575	1812.392	350.5168978340585	23457.489823246	2328.135828573	21431.55889514	13033.248545739	NA	2136.757652272722	41478.4552311334	56492.6054538146	NA	128442	185110.3168223538	29036	8461	0.67905091248113	0.757908999650086	485.8	0.501	143.85	0.636346890782742	370.36	101236.394546185	23784.8910080838	NA	NA	NA	NA	10412	16386	42866.7	0.860948260798833	49790.1	74911.16616214615	121242.66803588	1908404.01412076	14584.0500216459	10615.8816497323	14481.71407565045	9429.072200000001	9372.9	17.8362663055816	15121.1210992529	NA	176872.973340461	38422.3350759274	44627.9257713781	41919.9447688666	59296.9	0.662280642970747	89534.39999999999	-214346.4324	NA	115466.6	0.693867323036689	166410.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.1105455577974211	NA	NA	NA	0.06874629262981929	NA	0	0	NA	NA	NA	0.0231862926298193	0.0171972671359415	-13016.7	-12633.59999999999	2.26483886209031	362.4784	22280	0.389183640734975	0.39603520431469	2557.66217285733	2420.5229	2531.7	0.149062718026025	13.4447332362533	14	4.113431322858591	12798.9961930518	NA	NA	NA	NA	NA	NA	2313.861019308276	1890.730066742019	1384251.83447568	2240392.110331346	3334.731212275187	6.94158305792483	1859.7119	1868.65	NA	46280.2	0.601816886170235	76900.8	181239.2	0.696738875540606	260125	1104.51477440531	257001.143493861	159899.8	0.617861412782316	NA	1.01215502959898	0.775060937439359	2226217.6	2205852.00893387
"2000Q2"	NA	NA	NA	NA	4775.893423814	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.05105173684500519	NA	NA	NA	285880.1241462925	NA	NA	1355.699999999997	1565.01397072313	4.50757969067315	4.0892	0.9332	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	349872.213970723	22794.714299637	NA	61.74951135	77336.89999999999	103929.751873411	20142.512957551	53983.402372859	52393.479336	75316.479336	NA	NA	NA	NA	NA	-5373.2	-0.02892795575851089	-0.02679665928034177	33501.1	0.639939713927687	52350.4	280957	78301.89999999999	NA	3868.991160425	4770.539576474	20142.512957551	4432.975326843	15230.202255764	12209.761791541	4047.88103006118	4672.85561987969	-178.8898696361798	227.07551	NA	NA	3642.251104806	3359.15151	1198.01907	NA	NA	NA	72928.7	NA	NA	26037.6895876937	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7290.089500957823	1857.442	377.8858773156	24797.7823108599	2453.877291793	22243.614099719	13209.692746229	NA	1121.793031073766	41763.6985952589	56124.4481265888	NA	135354	191132.4017091264	28931	8835	0.691546784989239	0.767895193798427	485.8	0.522	143.85	0.644656381097034	370.36	103929.751873411	22895.347346746	NA	NA	NA	NA	10610	18663	44150.9	0.86625424779664	50967.6	75579.85023184613	120921.146091965	1930785.12590266	14503.816827441	10548.4853429507	14528.25193273387	9380.935366686001	9340.4	18.150973852753	15166.8372825685	NA	183235.6484249	40103.0189699388	46294.7443801203	40953.6014047411	63458	0.722290641795835	87856.60000000001	-221881.1704	NA	117955	0.7081687813769409	166563.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.1143551357866606	NA	NA	NA	0.0703348289744179	NA	0	0	NA	NA	NA	0.0247748289744179	0.0194626258614094	-12461.4	-9430.800000000003	2.27814617418631	371.4884	23320.7	0.394782281869871	0.405198462358198	2735.47264577848	2499.485081	2437.4	0.158811239267829	13.7893412689661	13.6	4.381911701671667	12771.4409334517	NA	NA	NA	NA	NA	NA	2388.56095858339	1936.849167853818	1421357.67353238	2274047.889257722	3372.86960594217	7.16568287575017	1914.844913993	1869.78	NA	50996.6	0.650252850465025	78425.8	185744.2	0.705558493100315	263258.4	1242.78602927693	260040.016656074	164110.4	0.625034186943323	NA	1.01237649260799	0.7777465357725065	2246619.2	2219560.03440226
"2000Q3"	NA	NA	NA	NA	4480.893942876	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.03228071957142875	NA	NA	NA	286027.7462598935	NA	NA	363.2000000000044	414.6204898414634	4.33985864153297	3.9708	0.9052	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	347536.620489841	23402.638132855	NA	57.23027034	77962.3	104726.723716722	21011.298250609	54445.129065587	53265.610848	76831.610848	NA	NA	NA	NA	NA	-6000.2	-0.03174757707922502	-0.02816335280926399	33983.1	0.627637156128508	54144.5	291513	79268.2	NA	3900.893568037	4866.684175238	21011.298250609	4619.786861095	16725.231762431	12763.203781421	3725.8677298402	4253.36206836681	175.0258381968001	229.87778	NA	NA	3263.589972735	3400.60578	1212.80346	NA	NA	NA	73268	NA	NA	26155.2845776424	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8089.55509001099	1889.971	238.7460013906331	24703.601921826	2576.664137593	21930.219642835	13147.987297817	NA	1656.774242305351	46210.2258325216	62074.1762832781	NA	135838	188104.1874137011	29347	8721	0.709925104795041	0.78335803480636	485.8	0.537	143.85	0.666878370143555	370.36	104726.723716722	23480.1088052644	NA	NA	NA	NA	12335	17636	44455.2	0.875981792744685	50749	75947.31787231412	119454.233548615	1952648.29210504	14423.8817147622	10529.4868270362	14535.62424124724	9321.935314382999	9316.6	18.3222384394295	14988.639291303	NA	186288.512597592	40729.3322701598	46495.6379316332	42628.3741674784	62563.1	0.732743435384507	85382	-226594.8232	NA	120801.2	0.722142350298927	167281.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.09696758373603227	NA	NA	NA	0.07196935974690929	NA	0	0	NA	NA	NA	0.0264093597469093	0.021828442957412	-11529.7	-10435.2	2.29144978947555	377.9942	23043.6	0.396275145762232	0.406649352785692	2868.90397525964	2598.671057671	2528.8	0.165998360964195	14.4265346898372	14	4.386654882898807	13050.3427734402	NA	NA	NA	NA	NA	NA	2420.215902758427	2136.64312657418	1461345.96804015	2298487.523352429	3351.438815015614	7.26064770827528	1949.098011759	1905.76	NA	51033.4	0.680928338501444	74946.8	188997.1	0.7151455778729811	264277.8	2123.17951015854	263019.436581107	167910.7	0.635785904075182	NA	1.0047842982072	0.7816134572595314	2258742.2	2232934.63012453
"2000Q4"	NA	NA	NA	NA	4351.892316162	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0421875975757724	NA	NA	NA	285309.5007845241	NA	NA	294.3999999999942	341.3441180508752	4.35839757730637	3.9157	0.8683	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	360383.044118051	23662.851818319	NA	57.77022179	78410.2	107721.958164517	21632.65453696	55463.985370327	57774.74148599998	81367.741486	NA	NA	NA	NA	NA	-9907.799999999999	-0.05160973749761688	-0.03546291967213569	35061.2	0.646681582010104	54217.1	272317	83983.8	NA	7073.531502653	4956.170966289	21632.65453696	4755.076404574	16971.638126156	12889.392047563	6689.26513804016	7755.91477225825	384.2663646128394	243.55302	NA	NA	3146.539736706	3602.90502	1284.95214	NA	NA	NA	74076	NA	NA	26045.6634309026	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8231.809547635616	1919.754	231.4575221056389	23658.170845956	2738.764634977	21029.614575531	13343.055533606	NA	1728.544664237823	46476.5186388684	63850.6418354829	NA	138904	192310.055416301	29713	9137	0.720897010785126	0.79747966221177	485.8	0.549333333333333	143.85	0.672324662034113	370.36	107721.958164517	23925.334783018	NA	NA	NA	NA	10646	19949	44428.3	0.862472749438488	51512.7	73929.05767283637	117936.869792649	1974985.16402817	14409.119743848	10470.732959573	14562.0741172249	9279.563564726001	9386.299999999999	18.8787868263877	15471.1388858266	NA	190907.208404463	37739.0348619598	43756.7852277417	46685.8813611316	65937.8	0.6625882400229109	99515.5	-228559	NA	122278.1	0.722291924357825	169291.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.09363636613957793	NA	NA	NA	0.0839379773378746	NA	0	0	NA	NA	NA	0.0383779773378746	0.0291390242190306	-12078.9	-14495.39999999999	2.30476429316437	383.9508	22511.5	0.395997739062074	0.414672508665975	2918.17579534177	2682.429044348	2702.6	0.168404272753967	15.0589402682539	15.1	4.509616491995854	13027.1307366318	NA	NA	NA	NA	NA	NA	2491.98563316146	2158.603107462738	1437549.73756978	2293281.174643157	3450.108673687628	7.47595689948438	1991.742975465	2051.74	NA	53858.9	0.633484317237924	85020.10000000001	191975.4	0.705722636785286	272026.7	11159.1558819492	265939.403268958	170996.2	0.626852805257719	NA	1.02288978863687	0.7855095718301331	2273765.8	2245936.14375336
"2001Q1"	NA	NA	NA	NA	3819.533299577	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.03165362806343119	NA	NA	NA	283445.2558307987	NA	NA	-1282.099999999999	-1488.022170722104	4.16503332437837	3.7738	0.9232	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	353116.677829278	23911.023216336	NA	58.37905159	81502.60000000001	112451.47926716	22382.158266812	55369.734800613	55909.07574000001	79618.622751	NA	NA	NA	NA	NA	-8352.799999999999	-0.04339518147652094	-0.04014632874504635	35616	0.649853483729943	54806.2	276744	86608.9676076326	NA	5934.60094623079	5063.59810776957	22382.158266812	4926.58672889336	17459.576702674	13532.9274914493	6086.66721927658	7064.26625699323	-152.0662730457898	251.1660060621345	NA	NA	3489.07361995248	3715.524710367439	1325.117204396779	5793.04498518902	NA	NA	77411.1189853551	0	1617.2122603781	28791.3821796161	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8728.50357677417	1924.822	2223.82568945707	24526.8673417651	3180.05915860531	21441.7659568782	11699.19572487	575.6148872556383	1930.06896069833	40441.7326990953	55798.6207328398	NA	142141	194437.2379055101	31000	9318	0.72504529071184	0.807480778224503	495.99	0.545333333333333	139.37	0.675214538762233	364.64	112451.47926716	22689.1381053189	NA	NA	NA	NA	12446	21178	42675.2	0.861613506321498	49529.4	73222.36798098784	114613.749927954	1995420.50182793	14366.1318695779	10408.6280362134	14569.60341613978	9179.255518184	9119.6	18.6799691410521	14840.6521483127	NA	195858.748276904	36588.5327807234	42465.1337430068	46305.7673009047	61211.3	0.709083747951045	86324.5	-228154.3235	NA	123560.4	0.731037951017776	169020.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.09444534258697686	NA	NA	NA	0.0817045675226514	NA	0	0	NA	NA	NA	0.0361445675226514	0.0303541643318712	-7630.2	-5075.899999999994	2.31812291222912	384.9644	23144.6	0.419033910435466	0.429445291132116	2958.47944206463	2786.79223742	2898.7	0.17078600223828	15.48428473104	16.1	4.087738301559792	12430.1397179619	NA	NA	NA	NA	NA	NA	2609.180171996296	2257.692366332315	1479818.25925594	2316334.811095143	3569.144622879984	7.82754051598889	2014.095983492	2043.55	NA	53581.1	0.6594710555012639	81248.60000000001	192482.2	0.717256629088881	268358.9	1566.72217072209	268799.916719628	171304.1	0.638861986690212	NA	0.998359312290682	0.7916152849346766	2297103.7	2258540.5602379
"2001Q2"	NA	NA	NA	NA	3617.165368467	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.01475584444788836	NA	NA	NA	285939.9801380107	NA	NA	-443.0999999999985	-509.6079776915598	3.79287278509758	3.484	0.8725000000000001	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	350763.292022309	24540.873041036	NA	60.33182415	82050	112513.322906548	22974.7506662139	56262.601874804	54640.20322799999	79300.79760599999	NA	NA	NA	NA	NA	-9494.200000000001	-0.0486149585905953	-0.04379301672574441	36262.4	0.65618338623228	55262.6	274468	87201.0126886496	NA	5794.90319153157	5134.13678343614	22974.7506662139	5056.76370232169	17921.801132923	13053.7433534385	5743.59891338073	6605.69584048613	51.30427815084022	252.8829367970838	NA	NA	3827.25973997216	3740.923444343068	1334.175494136339	5896.50810893276	NA	NA	78641.04539253619	0	1620.89758153	28733.1810516832	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8761.11499783943	1952.938	1510.49978855302	25263.0766215433	3120.72849019202	22323.6611158432	12930.3546084462	954.2983779177082	1450.33753321881	41683.0109480729	57158.9770934517	NA	144194	195208.7847786749	31930	8827	0.737510347644836	0.818145227746938	495.99	0.554	139.37	0.689648891190222	364.64	112513.322906548	23923.7983009929	NA	NA	NA	NA	10476	21576	41240	0.869491882774615	47430	73117.53297211649	112320.752001383	2009775.58511013	14215.6579622917	10268.2273541958	14585.5887096925	9105.02813801	9075.299999999999	18.7921657026794	14470.1707118774	NA	195689.229612507	35496.4010866193	40824.3041595139	45939.2890519271	57855.3	0.685915189051022	84347.60000000001	-226997.471	NA	125891.8	0.738665527596441	170431.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.08677792909377699	NA	NA	NA	0.0769123292269117	NA	0	0	NA	NA	NA	0.0313523292269117	0.0296832884040163	-6632.7	-6198.700000000012	2.33160306957661	390.5876	23863.8	0.421172641269089	0.43000717633577	3137.5054752209	2911.88850463	2849.2	0.180870172159949	16.1100926707897	15.9	3.993123209169053	13278.9152538185	NA	NA	NA	NA	NA	NA	2638.24868805463	2317.539478419023	1516708.76905638	2329918.182174867	3571.641818238469	7.91474606416389	2056.913337401	2006.92	NA	51222.6	0.655448765113776	78148.89999999999	195293.8	0.731045919226781	267143	727.307977691525	271584.155412045	173932.4	0.650970828357846	NA	0.98364722196217	0.7958565360768948	2299279.1	2270741.17228677
"2001Q3"	NA	NA	NA	NA	3590.269751	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0187560211262543	NA	NA	NA	295731.0899964819	NA	NA	-298.4000000000015	-339.9780477536554	4.12276812064085	3.7611	0.8903	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	357800.321952246	26561.246809588	NA	61.56849965	81803.60000000001	113999.945502105	22901.0878386959	56555.802041558	55369.572237	82049.037138	NA	NA	NA	NA	NA	-8807.900000000011	-0.04473206418372457	-0.04658405787490425	36728	0.667304998428396	55039.3	297267	87975.32022943679	NA	5439.65460506045	5171.09961533639	22901.0878386959	5028.31635205156	17863.5857884383	13811.6664369884	5393.53863159933	6145.05608061345	46.11597346112012	255.1284286653667	NA	NA	3299.67418678262	3774.141237842839	1346.022399510383	5794.12234942302	NA	NA	79461.1993373997	0	1656.332388174	28298.2796441192	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8745.99880873962	1969.035	1094.01690825969	26176.7082545156	3104.01496988211	23137.8085250853	12925.3049460079	829.2808295296288	2087.53158820326	42165.9401564822	58761.6544978949	NA	146018	197051.3677407025	31988	9430	0.7419950708776361	0.826413344172948	495.99	0.5649999999999999	139.37	0.685909982646855	364.64	113999.945502105	23197.0637114664	NA	NA	NA	NA	12054	21268	39904.8	0.877703728142527	45465	71517.40633890797	110233.063052488	2021887.82182044	14124.9103370014	10175.0723077963	14557.43464468495	9021.496499568	9015.1	19.0609776328786	14443.5933622921	NA	194470.561754678	34511.2613684007	39319.9439193865	48792.0598435178	61530.5	0.7120052858990999	86418.60000000001	-227014.1329	NA	127674.2	0.741014902226628	172296.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.08514620420358551	NA	NA	NA	0.0763201283638253	NA	0	0	NA	NA	NA	0.0307601283638253	0.0299104630124865	-7714	-1079	2.34529375367558	393.807	24668.6	0.423422344312748	0.434423643115952	3224.54184194811	2994.908030365	2920.4	0.185994293283859	16.7820905775887	16.3	4.224531056947097	13717.5437051568	NA	NA	NA	NA	NA	NA	2690.28127806878	2316.291698165025	1548951.32830751	2387469.822792849	3630.535998648511	8.07084383420634	2086.605936183	2047.29	NA	53816.5	0.630615798527296	85339.60000000001	196903.5	0.731345451141867	269234.6	-2147.1219522464	274292.119346209	174606.3	0.648783625878695	NA	0.981561557954113	0.8016717745189945	2301554.4	2282555.65531254
"2001Q4"	NA	NA	NA	NA	3540.312508405	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.007337515030693686	-1630.086894611196	0	-9277.148596838779	307343.9976252136	NA	NA	-133.5	-153.0253391752181	4.03411849586031	3.6623	0.8959	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	352842.074660825	26803.245946995	NA	58.12822371	82803.10000000001	113487.135717119	22614.7371975675	55935.180152326	58073.891064	84808.926429	NA	NA	NA	NA	NA	-10434.4	-0.0526940398528219	-0.04578178792246922	37254.2	0.663749467724032	56126.9	291181	88642.9047108465	NA	5078.72440517686	5237.42636156954	22614.7371975675	4975.65119654232	17640.9965172586	13480.0407598337	5318.48756045165	6096.35477780743	-239.7631552747898	257.0644236614548	NA	NA	3442.47649963685	3802.780612095315	1356.236442075951	6929.06932735504	NA	NA	79081.52309975481	0	1688.668418765	28476.3488360748	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9119.773590268749	1980.186	1200.4708200697	25448.656335462	3182.84113943217	21905.9010863976	12626.1074358077	763.1099511537353	2072.55753989665	44531.3486281735	61033.1642828813	NA	146480	194329.9424696414	32028	8748	0.745870372885765	0.831685248789389	495.99	0.569	139.37	0.688370831214387	364.64	113487.135717119	24887.6610907772	NA	NA	NA	NA	10101	20202	39028.5	0.872404535873232	44736.7	70424.02268209129	108364.811252216	2033032.53739144	13942.0817812405	10041.4770523832	14467.47184773576	8904.19531289	8991.200000000001	19.3680329980086	14306.9064164304	NA	196449.45400102	33710.0124395484	38640.3452221926	47185.8513718265	61184.3	0.720883049128061	84874.10000000001	-230130	NA	129444.7	0.753769584545024	171729.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.07950157849396822	NA	NA	NA	0.06788486431919299	NA	0	0	NA	NA	NA	0.022324864319193	0.0212501012906162	-7796.9	-4472.400000000009	2.35927546557247	396.0372	24648.9	0.420274938061186	0.433437849983486	3304.20553243442	3090.349784054	3115.1	0.191564616558346	17.4524784582538	17.5	4.087844625516241	13340.4267975813	NA	NA	NA	NA	NA	NA	2713.29962286835	2316.484235800821	1551912.06434824	2388001.303082334	3599.640630904602	8.13989886860505	2095.367503608	2152.99	NA	53387.4	0.664008348082192	80401.7	198018.6	0.733318841153987	270030.7	2062.72533917526	276923.808522119	175633.5	0.649879069305823	NA	0.97510828498674	0.8077697349922593	2304245.9	2294020.31037046
